1,0.066666667,16,"(7,8)","(13,18)",1
2,0.066666667,16,"(35,40)",3,
3,0.066666667,16,"(57,60)",4,
4,0.066666667,16,"(25,26)",2,
5,0.066666667,16,"(77,78)",5,
6,0.066666667,16,"(105,108)",6,7
7,0.066666667,16,1,8,
